2025-08-28 22:54:45,156 - lightrag - INFO - Rerank model not configured. Set RERANK_BINDING_API_KEY and RERANK_BINDING_HOST to enable reranking.
2025-08-28 22:54:47,192 - lightrag - INFO - Loaded graph from /workspaces/projeto_adp/rag_storage/graph_chunk_entity_relation.graphml with 0 nodes, 0 edges
2025-08-28 22:54:47,193 - lightrag - WARNING - Rerank is enabled but no rerank_model_func provided. Reranking will be skipped.
2025-08-28 22:54:47,279 - uvicorn.error - INFO - Started server process [5151]
2025-08-28 22:54:47,279 - uvicorn.error - INFO - Waiting for application startup.
2025-08-28 22:54:47,280 - lightrag - INFO - Process 5151 KV load _full_docs with 0 records
2025-08-28 22:54:47,308 - lightrag - INFO - Process 5151 KV load _text_chunks with 45 records
2025-08-28 22:54:47,308 - lightrag - INFO - Process 5151 KV load _full_entities with 0 records
2025-08-28 22:54:47,308 - lightrag - INFO - Process 5151 KV load _full_relations with 0 records
2025-08-28 22:54:47,309 - lightrag - INFO - Process 5151 KV load _llm_response_cache with 0 records
2025-08-28 22:54:47,353 - lightrag - INFO - Process 5151 doc status load _doc_status with 0 records
2025-08-28 22:54:47,353 - uvicorn.error - INFO - Application startup complete.
2025-08-28 22:54:47,354 - uvicorn.error - INFO - Uvicorn running on http://0.0.0.0:9621 (Press CTRL+C to quit)
2025-08-28 22:55:12,447 - lightrag - INFO - Subgraph query successful | Node count: 0 | Edge count: 0
2025-08-28 22:58:06,696 - uvicorn.access - INFO - 127.0.0.1:42458 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 22:58:06,703 - uvicorn.access - INFO - 127.0.0.1:42472 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 22:58:06,707 - uvicorn.access - INFO - 127.0.0.1:42480 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 22:58:06,710 - uvicorn.access - INFO - 127.0.0.1:42492 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 22:58:06,713 - uvicorn.access - INFO - 127.0.0.1:42500 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 22:58:06,717 - uvicorn.access - INFO - 127.0.0.1:42512 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 22:58:06,720 - uvicorn.access - INFO - 127.0.0.1:42514 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 22:58:06,726 - uvicorn.access - INFO - 127.0.0.1:42524 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 22:58:06,731 - uvicorn.access - INFO - 127.0.0.1:42534 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 22:58:06,735 - uvicorn.access - INFO - 127.0.0.1:42546 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 22:58:06,739 - uvicorn.access - INFO - 127.0.0.1:42550 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 22:58:06,744 - uvicorn.access - INFO - 127.0.0.1:42558 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 22:58:06,747 - uvicorn.access - INFO - 127.0.0.1:42564 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 22:58:06,750 - uvicorn.access - INFO - 127.0.0.1:42568 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 22:58:06,753 - uvicorn.access - INFO - 127.0.0.1:42582 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 22:58:06,756 - uvicorn.access - INFO - 127.0.0.1:42596 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 22:58:06,759 - uvicorn.access - INFO - 127.0.0.1:42606 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 22:58:06,765 - uvicorn.access - INFO - 127.0.0.1:42614 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 22:58:06,768 - uvicorn.access - INFO - 127.0.0.1:42616 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 22:58:06,771 - uvicorn.access - INFO - 127.0.0.1:42620 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 22:58:06,779 - uvicorn.access - INFO - 127.0.0.1:42622 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 22:58:06,787 - uvicorn.access - INFO - 127.0.0.1:42634 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 22:58:06,795 - uvicorn.access - INFO - 127.0.0.1:42640 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 22:58:06,800 - uvicorn.access - INFO - 127.0.0.1:42654 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 22:58:06,808 - uvicorn.access - INFO - 127.0.0.1:42668 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 22:58:06,818 - uvicorn.access - INFO - 127.0.0.1:42682 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 22:58:06,823 - uvicorn.access - INFO - 127.0.0.1:42690 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 22:58:06,829 - uvicorn.access - INFO - 127.0.0.1:42692 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 22:58:06,839 - uvicorn.access - INFO - 127.0.0.1:42702 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 22:58:06,843 - uvicorn.access - INFO - 127.0.0.1:42708 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 22:58:06,852 - uvicorn.access - INFO - 127.0.0.1:42712 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 22:58:06,861 - uvicorn.access - INFO - 127.0.0.1:42720 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 22:58:06,863 - uvicorn.access - INFO - 127.0.0.1:42732 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 22:58:06,866 - uvicorn.access - INFO - 127.0.0.1:42746 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 22:58:06,869 - uvicorn.access - INFO - 127.0.0.1:42756 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 22:58:06,872 - uvicorn.access - INFO - 127.0.0.1:42766 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 22:58:06,875 - uvicorn.access - INFO - 127.0.0.1:42776 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 22:58:06,878 - uvicorn.access - INFO - 127.0.0.1:42788 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 22:58:06,881 - uvicorn.access - INFO - 127.0.0.1:42796 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 22:58:06,884 - uvicorn.access - INFO - 127.0.0.1:42806 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 22:58:06,887 - uvicorn.access - INFO - 127.0.0.1:42808 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 22:58:06,890 - uvicorn.access - INFO - 127.0.0.1:42814 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 22:58:06,893 - uvicorn.access - INFO - 127.0.0.1:42824 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 22:58:06,896 - uvicorn.access - INFO - 127.0.0.1:42836 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 22:58:06,899 - uvicorn.access - INFO - 127.0.0.1:42846 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 22:58:06,902 - uvicorn.access - INFO - 127.0.0.1:42856 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 22:58:06,905 - uvicorn.access - INFO - 127.0.0.1:42862 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 22:58:06,907 - uvicorn.access - INFO - 127.0.0.1:42864 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 22:58:06,917 - uvicorn.access - INFO - 127.0.0.1:42880 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 22:58:06,923 - uvicorn.access - INFO - 127.0.0.1:42892 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 22:58:06,926 - uvicorn.access - INFO - 127.0.0.1:42904 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 22:58:06,932 - uvicorn.access - INFO - 127.0.0.1:42908 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 22:58:06,935 - uvicorn.access - INFO - 127.0.0.1:42920 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 22:58:06,939 - uvicorn.access - INFO - 127.0.0.1:42936 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 22:58:06,942 - uvicorn.access - INFO - 127.0.0.1:42942 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 22:59:02,234 - uvicorn.access - INFO - 127.0.0.1:35742 - "POST /documents/upload HTTP/1.1" 422
2025-08-28 23:00:55,441 - uvicorn.access - INFO - 201.54.159.16:0 - "POST /documents/upload HTTP/1.1" 200
2025-08-28 23:00:56,894 - uvicorn.access - INFO - 201.54.159.16:0 - "POST /documents/upload HTTP/1.1" 200
2025-08-28 23:00:57,101 - uvicorn.access - INFO - 201.54.159.16:0 - "POST /documents/upload HTTP/1.1" 200
2025-08-28 23:00:57,361 - uvicorn.access - INFO - 201.54.159.16:0 - "POST /documents/upload HTTP/1.1" 200
2025-08-28 23:00:58,729 - uvicorn.access - INFO - 201.54.159.16:0 - "POST /documents/upload HTTP/1.1" 200
2025-08-28 23:00:58,949 - uvicorn.access - INFO - 201.54.159.16:0 - "POST /documents/upload HTTP/1.1" 200
2025-08-28 23:00:59,156 - uvicorn.access - INFO - 201.54.159.16:0 - "POST /documents/upload HTTP/1.1" 200
2025-08-28 23:00:59,341 - uvicorn.access - INFO - 201.54.159.16:0 - "POST /documents/upload HTTP/1.1" 200
2025-08-28 23:00:59,561 - uvicorn.access - INFO - 201.54.159.16:0 - "POST /documents/upload HTTP/1.1" 200
2025-08-28 23:00:59,788 - uvicorn.access - INFO - 201.54.159.16:0 - "POST /documents/upload HTTP/1.1" 200
2025-08-28 23:01:00,004 - uvicorn.access - INFO - 201.54.159.16:0 - "POST /documents/upload HTTP/1.1" 200
2025-08-28 23:01:00,214 - uvicorn.access - INFO - 201.54.159.16:0 - "POST /documents/upload HTTP/1.1" 200
2025-08-28 23:01:00,448 - uvicorn.access - INFO - 201.54.159.16:0 - "POST /documents/upload HTTP/1.1" 200
2025-08-28 23:01:00,656 - uvicorn.access - INFO - 201.54.159.16:0 - "POST /documents/upload HTTP/1.1" 200
